cue,target,strength
COUNSEL,LAWYER,0.048
COUNSEL,TALK,0.048
COUNSEL,ADVISE,0.041
COUNSEL,ADVICE,0.027
COUNSEL,BOARD,0.027
COUNSEL,GROUP,0.027
COUNSEL,PEOPLE,0.027
COUNSEL,CITY,0.02
COUNSEL,COMMITTEE,0.02
COUNSEL,GOVERNMENT,0.02
COUNSEL,JUDGE,0.02
COUNSEL,ADVISOR,0.014
COUNSEL,COUNSELOR,0.014
COUNSEL,ELDERS,0.014
COUNSEL,GUIDANCE,0.014
COUNSEL,PEER,0.014
COUNSEL,POLITICAL,0.014
COUNSEL,THERAPY,0.014
COUNT,NUMBER,0.451
COUNT,DRACULA,0.113
COUNT,MONEY,0.092
COUNT,ONE,0.077
COUNT,TEN,0.042
COUNT,ADD,0.028
COUNT,DOWN,0.021
COUNT,ON ME,0.021
COUNTER,TOP,0.32
COUNTER,KITCHEN,0.137
COUNTER,TABLE,0.092
COUNTER,CLOCKWISE,0.046
COUNTER,SHELF,0.039
COUNTER,SINK,0.026
COUNTER,SPACE,0.026
COUNTER,NUMBER,0.02
COUNTER,STORE,0.02
COUNTER,ATTACK,0.013
COUNTER,BAR,0.013
COUNTER,CLERK,0.013
COUNTER,COUNTERPART,0.013
COUNTER,DESK,0.013
COUNTER,FLAT,0.013
COUNTER,FORMICA,0.013
COUNTER,HELP,0.013
COUNTRY,USA,0.182
COUNTRY,MUSIC,0.101
COUNTRY,AMERICA,0.081
COUNTRY,CITY,0.068
COUNTRY,STATE,0.034
COUNTRY,AIR,0.027
COUNTRY,HILL,0.027
COUNTRY,WOODS,0.027
COUNTRY,FARM,0.02
COUNTRY,FIELD,0.02
COUNTRY,FLAG,0.02
COUNTRY,HORSE,0.02
COUNTRY,LAND,0.02
COUNTRY,BEAUTIFUL,0.014
COUNTRY,BOY,0.014
COUNTRY,CLUB,0.014
COUNTRY,CONTINENT,0.014
COUNTRY,GREEN,0.014
COUNTRY,PLACE,0.014
COUNTY,CITY,0.195
COUNTY,STATE,0.156
COUNTY,HILLSBOROUGH,0.078
COUNTY,LINE,0.058
COUNTY,COUNTRY,0.039
COUNTY,FAIR,0.039
COUNTY,JAIL,0.039
COUNTY,SHERIFF,0.032
COUNTY,TOWN,0.032
COUNTY,DUVAL,0.019
COUNTY,GOVERNMENT,0.019
COUNTY,PLACE,0.019
COUNTY,POLICE,0.019
COUNTY,AREA,0.013
COUNTY,BREVARD,0.013
COUNTY,DISTRICT,0.013
COUNTY,PINELLAS,0.013
COUNTY,POLK,0.013
COUPLE,TWO,0.288
COUPLE,MARRIAGE,0.152
COUPLE,LOVE,0.136
COUPLE,PAIR,0.083
COUPLE,TOGETHER,0.068
COUPLE,SINGLE,0.038
COUPLE,LOVERS,0.03
COUPLE,CUTE,0.023
COUPLE,DATE,0.023
COUPLE,HAPPY,0.023
COUPLE,GROUP,0.015
COUPLE,ROMANCE,0.015
COURAGE,BRAVE,0.24
COURAGE,STRENGTH,0.103
COURAGE,BRAVERY,0.082
COURAGE,STRONG,0.082
COURAGE,COWARD,0.048
COURAGE,LION,0.034
COURAGE,VALOR,0.034
COURAGE,BADGE,0.027
COURAGE,BOLD,0.027
COURAGE,DISCOURAGE,0.021
COURAGE,HERO,0.021
COURAGE,MAN,0.021
COURAGE,WEAK,0.021
COURAGE,FEAR,0.014
COURAGE,FEARLESS,0.014
COURAGE,HONOR,0.014
COURAGE,SCARED,0.014
COURAGE,WAR,0.014
COURAGEOUS,BRAVE,0.478
COURAGEOUS,STRONG,0.087
COURAGEOUS,COWARD,0.072
COURAGEOUS,HERO,0.065
COURAGEOUS,LION,0.051
COURAGEOUS,COURAGE,0.022
COURAGEOUS,DARING,0.022
COURAGEOUS,FEARLESS,0.022
COURAGEOUS,WIMP,0.022
COURAGEOUS,SUPERMAN,0.014
COURSE,CLASS,0.196
COURSE,GOLF,0.095
COURSE,PATH,0.068
COURSE,STUDY,0.061
COURSE,PSYCHOLOGY,0.041
COURSE,HARD,0.034
COURSE,ROUGH,0.034
COURSE,MATH,0.027
COURSE,SCHOOL,0.027
COURSE,TRACK,0.027
COURSE,WAY,0.027
COURSE,COLLEGE,0.02
COURSE,DESTINATION,0.02
COURSE,DIRECTION,0.02
COURSE,OUTLINE,0.02
COURSE,ROAD,0.02
COURSE,ACTION,0.014
COURSE,MEAL,0.014
COURSE,ROUTE,0.014
COURSE,TAKE,0.014
COURT,JUDGE,0.25
COURT,LAW,0.104
COURT,TENNIS,0.097
COURT,JUSTICE,0.09
COURT,BASKETBALL,0.035
COURT,LAWYER,0.035
COURT,DATE,0.028
COURT,KING,0.028
COURT,PEOPLE'S,0.028
COURT,CASE,0.021
COURT,JAIL,0.021
COURT,JURY,0.021
COURT,YARD,0.021
COURT,DIVORCE,0.014
COURT,HOUSE,0.014
COURT,JESTER,0.014
COURT,TROUBLE,0.014
COUSIN,RELATIVE,0.24
COUSIN,AUNT,0.187
COUSIN,FAMILY,0.147
COUSIN,UNCLE,0.12
COUSIN,FRIEND,0.06
COUSIN,BROTHER,0.04
COUSIN,NEPHEW,0.04
COUSIN,KIN,0.02
COUSIN,KID,0.013
COUSIN,KISSING,0.013
COUSIN,VINNY,0.013
COVER,LID,0.12
COVER,HIDE,0.107
COVER,BLANKET,0.093
COVER,SHEET,0.053
COVER,UP,0.047
COVER,GIRL,0.033
COVER,SHIELD,0.033
COVER,TOP,0.033
COVER,CLOSE,0.027
COVER,SLIP,0.027
COVER,BOOK,0.02
COVER,CHARGE,0.02
COVER,PROTECT,0.02
COVER,STORY,0.02
COVER,BED,0.013
COVER,CAR,0.013
COVER,CLOTH,0.013
COVER,CLOTHES,0.013
COVER,LETTER,0.013
COVER,OPEN,0.013
COVER,PAGE,0.013
COVER,SEAL,0.013
COVER,UNCOVER,0.013
COVERED,DISH,0.081
COVERED,BLANKETS,0.074
COVERED,WAGON,0.074
COVERED,HIDDEN,0.047
COVERED,SHEETS,0.041
COVERED,PROTECTED,0.034
COVERED,UNCOVERED,0.034
COVERED,SHELTER,0.027
COVERED,BED,0.02
COVERED,BRIDGE,0.02
COVERED,CLOTHED,0.02
COVERED,LID,0.02
COVERED,OPEN,0.02
COVERED,OVER,0.02
COVERED,SHADED,0.02
COVERED,BARE,0.014
COVERED,CHOCOLATE,0.014
COVERED,CLOTHING,0.014
COVERED,FOOD,0.014
COVERED,NAKED,0.014
COVERED,ROOF,0.014
COVERED,SHIELD,0.014
COVERED,TENT,0.014
COVERED,TOP,0.014
COVERED,UNSEEN,0.014
COW,MILK,0.352
COW,CALF,0.194
COW,BULL,0.097
COW,HORSE,0.061
COW,MOO,0.061
COW,FARM,0.055
COW,PASTURE,0.042
COW,PIG,0.024
COW,ANIMAL,0.018
COW,FAT,0.012
COWARD,WIMP,0.157
COWARD,SCARED,0.143
COWARD,AFRAID,0.086
COWARD,CHICKEN,0.079
COWARD,YELLOW,0.079
COWARD,BULLY,0.064
COWARD,LION,0.064
COWARD,HERO,0.057
COWARD,BRAVE,0.043
COWARD,SISSY,0.029
COWARD,FEAR,0.014
COWARD,STUPID,0.014
COWARD,WEAK,0.014
COWBOY,HORSE,0.218
COWBOY,INDIAN,0.162
COWBOY,BOOTS,0.113
COWBOY,HAT,0.113
COWBOY,RANCH,0.099
COWBOY,COWGIRL,0.056
COWBOY,WEST,0.042
COWBOY,FOOTBALL,0.021
COWBOY,MOVIE,0.014
COWBOY,RODEO,0.014
COWGIRL,COWBOY,0.34
COWGIRL,HORSE,0.147
COWGIRL,BOOTS,0.087
COWGIRL,COUNTRY,0.033
COWGIRL,SEXY,0.027
COWGIRL,TEXAS,0.027
COWGIRL,HICK,0.02
COWGIRL,RIDE,0.02
COWGIRL,ANNIE OAKLEY,0.013
COWGIRL,BITCH,0.013
COWGIRL,DALLAS,0.013
COWGIRL,FARM,0.013
COWGIRL,FRINGE,0.013
COWGIRL,LASSO,0.013
COWGIRL,RODEO,0.013
COYOTE,WOLF,0.237
COYOTE,DOG,0.23
COYOTE,ROADRUNNER,0.122
COYOTE,DESERT,0.072
COYOTE,HOWL,0.072
COYOTE,WILD,0.058
COYOTE,ANIMAL,0.029
COYOTE,WYLEE,0.029
COYOTE,FOX,0.022
COYOTE,MOON,0.014
COZY,COMFORTABLE,0.292
COZY,WARM,0.285
COZY,BED,0.038
COZY,COUCH,0.038
COZY,SNUG,0.031
COZY,SNUGGLE,0.031
COZY,CUDDLE,0.023
COZY,FIRE,0.023
COZY,FIREPLACE,0.023
COZY,SAFE,0.023
COZY,NICE,0.015
COZY,QUIET,0.015
COZY,SOFT,0.015
CRAB,LOBSTER,0.128
CRAB,SEAFOOD,0.088
CRAB,MEAT,0.081
CRAB,FOOD,0.068
CRAB,LEGS,0.061
CRAB,SEA,0.054
CRAB,APPLE,0.047
CRAB,OCEAN,0.047
CRAB,PINCH,0.041
CRAB,CLAW,0.034
CRAB,FISH,0.034
CRAB,SHRIMP,0.02
CRAB,TREE,0.02
CRAB,ANIMAL,0.014
CRAB,BEACH,0.014
CRAB,CANCER,0.014
CRAB,CRAWL,0.014
CRAB,HERMIT,0.014
CRAB,SALAD,0.014
CRAB,SNOW,0.014
CRAB,TRAP,0.014
CRACK,COCAINE,0.208
CRACK,BREAK,0.194
CRACK,DRUG,0.181
CRACK,HOLE,0.042
CRACK,SPLIT,0.035
CRACK,PAVEMENT,0.021
CRACK,SIDEWALK,0.021
CRACK,ADDICT,0.014
CRACK,CEILING,0.014
CRACK,CREVASSE,0.014
CRACK,DEATH,0.014
CRACK,DOPE,0.014
CRACK,EARTHQUAKE,0.014
CRACK,OPENING,0.014
CRACK,ROCK,0.014
CRACKER,CHEESE,0.141
CRACKER,JACK,0.12
CRACKER,SALTINE,0.106
CRACKER,SALT,0.085
CRACKER,BARREL,0.077
CRACKER,COOKIE,0.049
CRACKER,FOOD,0.049
CRACKER,SOUP,0.042
CRACKER,RITZ,0.035
CRACKER,PARROT,0.028
CRACKER,EAT,0.021
CRACKER,BIRD,0.014
CRACKER,BOX,0.014
CRACKER,CRUNCHY,0.014
CRACKER,GEORGIAN,0.014
CRACKER,HICK,0.014
CRACKER,NUT,0.014
CRACKER,REDNECK,0.014
CRACKERS,CHEESE,0.295
CRACKERS,SOUP,0.096
CRACKERS,FOOD,0.068
CRACKERS,COOKIES,0.062
CRACKERS,SALTINE,0.062
CRACKERS,PEANUT BUTTER,0.048
CRACKERS,SALT,0.048
CRACKERS,EAT,0.041
CRACKERS,RITZ,0.041
CRACKERS,DRY,0.034
CRACKERS,CRUMBS,0.027
CRACKERS,ANIMAL,0.021
CRACKERS,SNACK,0.014
CRACKERS,SODA,0.014
CRACKERS,WHITE,0.014
CRACKLE,POP,0.606
CRACKLE,SNAP,0.127
CRACKLE,CEREAL,0.054
CRACKLE,FIRE,0.041
CRACKLE,NOISE,0.02
CRACKLE,BRAKE,0.014
CRACKLE,SOUND,0.014
CRADLE,BABY,0.678
CRADLE,HOLD,0.062
CRADLE,CRIB,0.055
CRADLE,ROCK,0.048
CRADLE,CUDDLE,0.027
CRAFT,ART,0.317
CRAFT,BOAT,0.062
CRAFT,CHEESE,0.048
CRAFT,CREATE,0.041
CRAFT,MAKE,0.041
CRAFT,SHIP,0.034
CRAFT,SKILL,0.034
CRAFT,BUILD,0.028
CRAFT,POTTERY,0.028
CRAFT,TRADE,0.028
CRAFT,HOBBY,0.021
CRAFT,AIR,0.014
CRAFT,GLUE,0.014
CRAFT,MACARONI,0.014
CRAFT,PLANE,0.014
CRAFT,SEW,0.014
CRAFT,SHOP,0.014
CRAFT,SHOW,0.014
CRAFT,WOOD,0.014
CRAFTS,ART,0.562
CRAFTS,HOBBY,0.052
CRAFTS,GIFT,0.026
CRAFTS,WOOD,0.026
CRAFTS,SKILLS,0.02
CRAFTS,TALENT,0.02
CRAFTS,CERAMICS,0.013
CRAFTS,CLAY,0.013
CRAFTS,CREATIVE,0.013
CRAFTS,GLUE,0.013
CRAFTS,MACARONI,0.013
CRAFTS,PAINT,0.013
CRAFTS,POPSICLE STICKS,0.013
CRAMP,LEG,0.265
CRAMP,PAIN,0.265
CRAMP,PERIOD,0.073
CRAMP,PMS,0.073
CRAMP,STOMACH,0.066
CRAMP,HURT,0.046
CRAMP,MENSTRUAL,0.02
CRAMP,MUSCLE,0.02
CRAMP,TIGHT,0.02
CRAMP,ACHE,0.013
CRAMP,EXERCISE,0.013
CRAMP,MONTHLY,0.013
CRAMP,SMALL,0.013
CRAMP,SWIM,0.013
CRANE,BIRD,0.318
CRANE,CONSTRUCTION,0.095
CRANE,LIFT,0.088
CRANE,MACHINE,0.088
CRANE,TRUCK,0.027
CRANE,DIG,0.014
CRANE,DIRT,0.014
CRANE,HEAVY,0.014
CRANE,IRON,0.014
CRANE,STEEL,0.014
CRANE,WORK,0.014
CRASH,CAR,0.299
CRASH,ACCIDENT,0.132
CRASH,PLANE,0.118
CRASH,BANG,0.083
CRASH,WRECK,0.042
CRASH,AUTO,0.035
CRASH,DIE,0.021
CRASH,SCARY,0.021
CRASH,BOOM,0.014
CRASH,BURN,0.014
CRASH,COLLISION,0.014
CRASH,FALL,0.014
CRASH,HIT,0.014
CRASH,LANDING,0.014
CRASH,MARKET,0.014
CRASH,NOISE,0.014
CRATER,MOON,0.399
CRATER,HOLE,0.268
CRATER,VOLCANO,0.072
CRATER,FACE,0.029
CRATER,ROCK,0.029
CRATER,LAKE,0.022
CRATER,METEOR,0.022
CRATER,DEEP,0.014
CRATER,EARTHQUAKE,0.014
CRATER,ZIT,0.014
CRAVE,WANT,0.386
CRAVE,DESIRE,0.121
CRAVE,HUNGER,0.114
CRAVE,FOOD,0.1
CRAVE,CHOCOLATE,0.043
CRAVE,NEED,0.029
CRAVE,EAT,0.021
CRAVE,PREGNANT,0.021
CRAVE,URGE,0.021
CRAVE,CANDY,0.014
CRAVE,ICE CREAM,0.014
CRAWL,BABY,0.345
CRAWL,WALK,0.311
CRAWL,KNEES,0.054
CRAWL,RUN,0.047
CRAWL,CREEP,0.034
CRAWL,MOVE,0.02
CRAWL,BUG,0.014
CRAWL,LEGS,0.014
CRAWL,SLOW,0.014
CRAWL,SNAIL,0.014
CRAWL,SPACE,0.014
CRAYOLA,CRAYON,0.78
CRAYOLA,COLOR,0.127
CRAYOLA,MARKER,0.027
CRAYOLA,DRAW,0.013
CRAYON,COLOR,0.483
CRAYON,MARKER,0.081
CRAYON,RED,0.081
CRAYON,CRAYOLA,0.06
CRAYON,PENCIL,0.047
CRAYON,BLUE,0.04
CRAYON,CHILD,0.027
CRAYON,DRAW,0.027
CRAYON,GREEN,0.027
CRAYON,DRAWING,0.02
CRAYON,KIDS,0.02
CRAYON,YELLOW,0.013
CRAZY,INSANE,0.209
CRAZY,WEIRD,0.074
CRAZY,WILD,0.068
CRAZY,MAD,0.061
CRAZY,LUNATIC,0.041
CRAZY,NUTS,0.041
CRAZY,SANE,0.041
CRAZY,LOONEY,0.034
CRAZY,PSYCHO,0.027
CRAZY,FUN,0.02
CRAZY,LOCO,0.014
CRAZY,NORMAL,0.014
CRAZY,PSYCHOTIC,0.014
CRAZY,SICK,0.014
CRAZY,SILLY,0.014
CRAZY,STRANGE,0.014
CREAM,ICE,0.372
CREAM,MILK,0.115
CREAM,COFFEE,0.081
CREAM,CHEESE,0.054
CREAM,SUGAR,0.047
CREAM,WHIP,0.034
CREAM,WHITE,0.027
CREAM,STRAWBERRY,0.02
CREAM,THICK,0.02
CREAM,RICH,0.014
CREAM,SHAVE,0.014
CREAM,SMOOTH,0.014
CREAM,SODA,0.014
CREAM,SWEET,0.014
CREASE,FOLD,0.308
CREASE,WRINKLE,0.144
CREASE,PANTS,0.116
CREASE,IRON,0.096
CREASE,PAPER,0.048
CREASE,GREASE,0.021
CREASE,LINE,0.021
CREASE,PLEAT,0.014
CREASE,SEAL,0.014
CREASE,SEAM,0.014
CREASE,SHIRT,0.014
CREASE,SKIRT,0.014
CREATE,MAKE,0.269
CREATE,DESTROY,0.186
CREATE,ART,0.062
CREATE,IMAGINATION,0.055
CREATE,INVENT,0.048
CREATE,DEVELOP,0.041
CREATE,FORM,0.034
CREATE,BUILD,0.028
CREATE,EARTH,0.021
CREATE,ARTIST,0.014
CREATE,CLAY,0.014
CREATE,EVOLVE,0.014
CREATE,START,0.014
CREATION,GOD,0.297
CREATION,ART,0.074
CREATION,BEGINNING,0.074
CREATION,MAKE,0.068
CREATION,INVENTION,0.041
CREATION,BIBLE,0.034
CREATION,NEW,0.034
CREATION,BIRTH,0.027
CREATION,WORLD,0.027
CREATION,IDEA,0.02
CREATION,LIFE,0.02
CREATION,ORIGINAL,0.02
CREATION,ADAM,0.014
CREATION,BABY,0.014
CREATION,DESTRUCTION,0.014
CREATION,DISCOVERY,0.014
CREATION,EVENT,0.014
CREATION,MASTERPIECE,0.014
CREATIVE,ART,0.144
CREATIVE,ARTISTIC,0.116
CREATIVE,IMAGINATIVE,0.116
CREATIVE,ARTIST,0.068
CREATIVE,WRITING,0.062
CREATIVE,ORIGINAL,0.048
CREATIVE,INGENIOUS,0.027
CREATIVE,MIND,0.027
CREATIVE,THINK,0.027
CREATIVE,DRAWING,0.021
CREATIVE,SMART,0.021
CREATIVE,UNIQUE,0.021
CREATIVE,CRAFT,0.014
CREATIVE,CRAYON,0.014
CREATIVE,GENIUS,0.014
CREATIVE,INNOVATIVE,0.014
CREATIVE,MAKE,0.014
CREATIVE,ME,0.014
CREATIVITY,ART,0.142
CREATIVITY,ARTIST,0.101
CREATIVITY,SMART,0.088
CREATIVITY,ARTISTIC,0.074
CREATIVITY,IMAGINATION,0.054
CREATIVITY,TALENT,0.034
CREATIVITY,INTELLIGENCE,0.027
CREATIVITY,ME,0.027
CREATIVITY,WRITING,0.027
CREATIVITY,DRAWING,0.02
CREATIVITY,IDEA,0.02
CREATIVITY,PAINTING,0.02
CREATIVITY,BRIGHT,0.014
CREATIVITY,CHILDREN,0.014
CREATIVITY,COLOR,0.014
CREATIVITY,CRAFTS,0.014
CREATIVITY,FUN,0.014
CREATIVITY,GENIUS,0.014
CREATIVITY,INGENUITY,0.014
CREATIVITY,INVENTION,0.014
CREATIVITY,NEW,0.014
CREATIVITY,THOUGHT,0.014
CREATIVITY,UNIQUE,0.014
CREATOR,GOD,0.503
CREATOR,INVENTOR,0.137
CREATOR,MASTER,0.065
CREATOR,ARTIST,0.039
CREATOR,DESTROYER,0.039
CREATOR,EARTH,0.02
CREATOR,AUTHOR,0.013
CREATOR,BUILDER,0.013
CREATURE,MONSTER,0.286
CREATURE,ANIMAL,0.266
CREATURE,FEATURE,0.039
CREATURE,LAGOON,0.032
CREATURE,THING,0.032
CREATURE,BEING,0.026
CREATURE,BUG,0.026
CREATURE,DINOSAUR,0.026
CREATURE,SCARY,0.026
CREATURE,ALIEN,0.019
CREATURE,ET.,0.019
CREATURE,CRAWL,0.013
CREATURE,DRAGON,0.013
CREATURE,LIZARD,0.013
CREATURE,ORGANISM,0.013
CREATURE,SMALL,0.013
CREATURE,WOLF,0.013
CREDIT,CARD,0.651
CREDIT,UNION,0.079
CREDIT,MONEY,0.066
CREDIT,HOURS,0.033
CREDIT,EXTRA,0.02
CREDIT,CASH,0.013
CREDIT,LIMIT,0.013
CREDIT,SHOPPING,0.013
CREDIT,VISA,0.013
CREEK,RIVER,0.397
CREEK,WATER,0.123
CREEK,BROOK,0.062
CREEK,STREAM,0.048
CREEK,NOISE,0.034
CREEK,POND,0.027
CREEK,LAKE,0.021
CREEK,FISH,0.014
CREEK,MEADOW,0.014
CREEK,SQUEAK,0.014
CREEK,SWIM,0.014
CREEK,TURTLE,0.014
CREEK,WOODS,0.014
CRESCENT,MOON,0.524
CRESCENT,HILL,0.095
CRESCENT,ROLL,0.079
CRESCENT,WRENCH,0.04
CRESCENT,CIRCLE,0.016
CRESCENT,FOOD,0.016
CRESCENT,MOUNTAIN,0.016
CRESCENT,PEAK,0.016
CRESCENT,TOP,0.016
CREST,TOOTHPASTE,0.345
CREST,WAVES,0.23
CREST,TOP,0.081
CREST,TOOTH,0.047
CREST,PEAK,0.027
CREST,HILL,0.02
CREST,MOUNTAIN,0.02
CREST,WATER,0.02
CREST,APEX,0.014
CREST,BIRD,0.014
CREST,MOON,0.014
CREST,SORORITY,0.014
CREVICE,CRACK,0.48
CREVICE,HOLE,0.101
CREVICE,SIDEWALK,0.02
CREVICE,SMALL,0.02
CREVICE,SPACE,0.02
CREVICE,CLIFF,0.014
CREVICE,DEEP,0.014
CREVICE,NARROW,0.014
CREVICE,ROCK,0.014
CREW,SHIP,0.197
CREW,BOAT,0.099
CREW,PEOPLE,0.053
CREW,WORK,0.053
CREW,CUT,0.039
CREW,TEAM,0.033
CREW,GROUP,0.026
CREW,MEN,0.026
CREW,ROWING,0.026
CREW,2 LIVE CREW,0.02
CREW,J. CREW,0.02
CREW,MOTLEY,0.02
CREW,PIRATE,0.02
CREW,CAPTAIN,0.013
CREW,CAST,0.013
CREW,CLEAN,0.013
CREW,GANG,0.013
CREW,MEMBER,0.013
CREW,MOVIE,0.013
CREW,POSSE,0.013
CREW,SPORT,0.013
CRIB,BABY,0.842
CRIB,BED,0.065
CRIB,DEATH,0.014
CRIB,HOUSE,0.014
CRICKET,BUG,0.216
CRICKET,INSECT,0.169
CRICKET,NOISE,0.115
CRICKET,GAME,0.074
CRICKET,GRASSHOPPER,0.074
CRICKET,CHIRP,0.068
CRICKET,ANNOYING,0.027
CRICKET,SOUND,0.027
CRICKET,GREEN,0.02
CRICKET,NOISY,0.02
CRICKET,SPORT,0.02
CRICKET,ANIMAL,0.014
CRICKET,NIGHT,0.014
CRICKET,PIE,0.014
CRIME,BAD,0.098
CRIME,JAIL,0.077
CRIME,CRIMINAL,0.07
CRIME,PUNISHMENT,0.063
CRIME,STEAL,0.042
CRIME,PRISON,0.035
CRIME,VIOLENT,0.035
CRIME,ROBBERY,0.028
CRIME,THIEF,0.028
CRIME,WATCH,0.028
CRIME,COMMIT,0.021
CRIME,DEATH,0.021
CRIME,MURDER,0.021
CRIME,PASSION,0.021
CRIME,RAPE,0.021
CRIME,WRONG,0.021
CRIME,BURGLAR,0.014
CRIME,CITY,0.014
CRIME,DRUG,0.014
CRIME,FELONY,0.014
CRIME,GUN,0.014
CRIME,JUSTICE,0.014
CRIME,PAY,0.014
CRIME,STOP,0.014
CRIMINAL,JAIL,0.173
CRIMINAL,JUSTICE,0.096
CRIMINAL,CROOK,0.09
CRIMINAL,CRIME,0.077
CRIMINAL,CON,0.064
CRIMINAL,LAW,0.058
CRIMINAL,THIEF,0.051
CRIMINAL,BAD,0.045
CRIMINAL,ROBBER,0.026
CRIMINAL,JUDGE,0.019
CRIMINAL,LAWYER,0.019
CRIMINAL,OFFENDER,0.019
CRIMINAL,PRISON,0.019
CRIMINAL,PRISONER,0.019
CRIMINAL,COP,0.013
CRIMINAL,FUGITIVE,0.013
CRIMINAL,MURDER,0.013
CRIMINAL,POLICE,0.013
CRISIS,PROBLEM,0.096
CRISIS,EMERGENCY,0.068
CRISIS,TROUBLE,0.048
CRISIS,DANGER,0.034
CRISIS,DILEMMA,0.034
CRISIS,DISASTER,0.034
CRISIS,TRAGEDY,0.034
CRISIS,HELP,0.027
CRISIS,STRESS,0.027
CRISIS,BAD,0.021
CRISIS,PANIC,0.021
CRISIS,SAD,0.021
CRISIS,SERIOUS,0.021
CRISIS,ANXIETY,0.014
CRISIS,ATTACK,0.014
CRISIS,CATASTROPHE,0.014
CRISIS,CRASH,0.014
CRISIS,CRY,0.014
CRISIS,DEATH,0.014
CRISIS,EMOTION,0.014
CRISIS,HANDLE,0.014
CRISIS,HURT,0.014
CRISIS,MID-LIFE,0.014
CRISIS,MISSILE,0.014
CRISIS,OIL,0.014
CRISIS,SCHOOL,0.014
CRISIS,SITUATION,0.014
CRISIS,TRAUMA,0.014
CRISIS,WORRY,0.014
CRISP,CRUNCHY,0.167
CRISP,FRESH,0.083
CRISP,LETTUCE,0.077
CRISP,CRUNCH,0.064
CRISP,BACON,0.045
CRISP,SNAP,0.045
CRISP,CRACKER,0.038
CRISP,BURNT,0.026
CRISP,CEREAL,0.026
CRISP,COLD,0.026
CRISP,HARD,0.026
CRISP,SOFT,0.026
CRISP,SOGGY,0.026
CRISP,STARCH,0.026
CRISP,CHICKEN,0.019
CRISP,CHIP,0.019
CRISP,CRACK,0.019
CRISP,DRY,0.019
CRISP,SHARP,0.019
CRISP,COOL,0.013
CRISP,NEW,0.013
CRISP,STALE,0.013
CRISP,STIFF,0.013
CRITERION,REQUIREMENT,0.049
CRITERION,CRITERIA,0.042
CRITERION,IMPORTANCE,0.035
CRITERION,AGENDA,0.028
CRITERION,NEED,0.028
CRITERION,SCHEDULE,0.028
CRITERION,OBJECTIVE,0.021
CRITERION,PAPER,0.021
CRITERION,PREREQUISITE,0.021
CRITERION,SYLLABUS,0.021
CRITERION,BOOK,0.014
CRITERION,ESSAY,0.014
CRITERION,LIST,0.014
CRITERION,QUALIFICATION,0.014
CRITERION,QUESTION,0.014
CRITERION,WORK,0.014
CRITIC,MOVIE,0.182
CRITIC,ANALYZE,0.054
CRITIC,CYNIC,0.047
CRITIC,CRITICIZE,0.041
CRITIC,OPINION,0.034
CRITIC,NEWSPAPER,0.027
CRITIC,SKEPTIC,0.027
CRITIC,ART,0.02
CRITIC,MEAN,0.02
CRITIC,NEWS,0.02
CRITIC,SARCASTIC,0.02
CRITIC,BAD,0.014
CRITIC,CARTOON,0.014
CRITIC,INSULT,0.014
CRITIC,JUDGE,0.014
CRITIC,NIT-PICK,0.014
CRITIC,OPINIONATED,0.014
CRITIC,PEOPLE,0.014
CRITIC,RATING,0.014
CRITIC,REVIEW,0.014
CRITIC,SISKEL,0.014
CRITIC,WRITER,0.014
CRITICAL,IMPORTANT,0.171
CRITICAL,THINKING,0.114
CRITICAL,CRUCIAL,0.043
CRITICAL,CONDITION,0.036
CRITICAL,PICKY,0.036
CRITICAL,ESSAY,0.029
CRITICAL,ANALYZE,0.021
CRITICAL,DANGEROUS,0.021
CRITICAL,FATHER,0.021
CRITICAL,INJURY,0.021
CRITICAL,MEAN,0.021
CRITICAL,POINT,0.021
CRITICAL,BAD,0.014
CRITICAL,COMPLAINT,0.014
CRITICAL,EMERGENCY,0.014
CRITICAL,ESSENTIAL,0.014
CRITICAL,HOSPITAL,0.014
CRITICAL,JUDGE,0.014
CRITICAL,PARENTS,0.014
CRITICAL,RUDE,0.014
CRITICAL,TEACHER,0.014
CRITICISM,CONSTRUCTIVE,0.077
CRITICISM,MEAN,0.07
CRITICISM,BAD,0.042
CRITICISM,NEGATIVE,0.035
CRITICISM,HURT,0.028
CRITICISM,PRAISE,0.028
CRITICISM,CRITIC,0.021
CRITICISM,CRITICIZE,0.021
CRITICISM,CRUEL,0.021
CRITICISM,HARSH,0.021
CRITICISM,HELP,0.021
CRITICISM,PUT DOWN,0.021
CRITICISM,RIDICULE,0.021
CRITICISM,ARGUMENT,0.014
CRITICISM,BOOK,0.014
CRITICISM,COMMENT,0.014
CRITICISM,COMPLAINT,0.014
CRITICISM,GOOD,0.014
CRITICISM,HATE,0.014
CRITICISM,INSULT,0.014
CRITICISM,JUDGMENT,0.014
CRITICISM,SARCASTIC,0.014
CRITICIZE,PUT DOWN,0.068
CRITICIZE,COMPLAIN,0.061
CRITICIZE,MEAN,0.054
CRITICIZE,CRITIQUE,0.034
CRITICIZE,HELP,0.034
CRITICIZE,HURT,0.034
CRITICIZE,ARGUE,0.027
CRITICIZE,RIDICULE,0.027
CRITICIZE,RUDE,0.027
CRITICIZE,YELL,0.027
CRITICIZE,ANGRY,0.02
CRITICIZE,COMPLIMENT,0.02
CRITICIZE,HATE,0.02
CRITICIZE,JUDGE,0.02
CRITICIZE,OPINION,0.02
