cue,target,strength
STANDARD,SHIFT,0.027
STANDARD,LIVING,0.021
STANDARD,SAME,0.021
STANDARD,TEST,0.021
STANDARD,CAR,0.014
STANDARD,EVERYDAY,0.014
STANDARD,LAW,0.014
STANDARD,MEASURE,0.014
STANDARD,MEASUREMENT,0.014
STANDARD,MORALS,0.014
STANDARD,NORM,0.014
STANDARD,OIL,0.014
STANDARD,ORDINARY,0.014
STANDARD,REGULAR,0.014
STANDARD,ROUTINE,0.014
STANDARD,SET,0.014
STANDARD,STOCK,0.014
STANDARD,WEIRD,0.014
STANDARDS,MORALS,0.179
STANDARDS,RULES,0.136
STANDARDS,VALUES,0.121
STANDARDS,HIGH,0.086
STANDARDS,EXPECTATIONS,0.029
STANDARDS,LEVELS,0.029
STANDARDS,LIMIT,0.029
STANDARDS,CRITERIA,0.021
STANDARDS,ETHICS,0.021
STANDARDS,GUIDELINES,0.021
STANDARDS,NONE,0.021
STANDARDS,NORMS,0.021
STANDARDS,BELIEFS,0.014
STANDARDS,DOUBLE,0.014
STANDARDS,GOALS,0.014
STANDARDS,LOW,0.014
STANDARDS,PRINCIPLES,0.014
STANDARDS,REQUIREMENTS,0.014
STANDING,SITTING,0.524
STANDING,UP,0.095
STANDING,OVATION,0.034
STANDING,TALL,0.034
STANDING,LEGS,0.02
STANDING,STILL,0.02
STANDING,TIRED,0.02
STANDING,BY,0.014
STANDING,FALL,0.014
STANDING,OUTSIDE,0.014
STANDING,RANK,0.014
STAPLE,PAPER,0.283
STAPLE,GUN,0.217
STAPLE,STAPLER,0.065
STAPLE,FOOD,0.043
STAPLE,PAPERCLIP,0.036
STAPLE,ATTACH,0.022
STAPLE,TACK,0.022
STAPLE,TOGETHER,0.022
STAPLE,CONNECT,0.014
STAPLE,FASTEN,0.014
STAPLE,METAL,0.014
STAPLER,STAPLE,0.447
STAPLER,PAPER,0.237
STAPLER,GUN,0.053
STAPLER,TOGETHER,0.046
STAPLER,METAL,0.033
STAPLER,OFFICE,0.02
STAPLER,SCHOOL,0.02
STAPLER,PEN,0.013
STAPLER,TOOL,0.013
STAR,SKY,0.186
STAR,MOON,0.115
STAR,SUN,0.09
STAR,BRIGHT,0.083
STAR,SHINE,0.083
STAR,LIGHT,0.058
STAR,NIGHT,0.051
STAR,WISH,0.045
STAR,GALAXY,0.026
STAR,TWINKLE,0.026
STAR,ASTRONOMY,0.019
STAR,PLANET,0.019
STAR,SPACE,0.019
STAR,TREK,0.019
STAR,WARS,0.019
STAR,DREAM,0.013
STARBOARD,BOAT,0.145
STARBOARD,RIGHT,0.103
STARBOARD,PORT,0.083
STARBOARD,SHIP,0.083
STARBOARD,ENGINE,0.034
STARBOARD,BOW,0.028
STARBOARD,AFT,0.021
STARBOARD,SKY,0.021
STARBOARD,BACK,0.014
STARBOARD,BOUND,0.014
STARBOARD,CRUISE,0.014
STARBOARD,SIDE,0.014
STARBOARD,SPACE,0.014
STARBOARD,SPACESHIP,0.014
STARCH,STIFF,0.236
STARCH,POTATO,0.133
STARCH,IRON,0.091
STARCH,BLEACH,0.055
STARCH,HARD,0.055
STARCH,COLLAR,0.048
STARCH,SHIRT,0.048
STARCH,CORN,0.036
STARCH,FOOD,0.036
STARCH,CLOTHES,0.03
STARCH,SUGAR,0.03
STARCH,WHITE,0.024
STARCH,BREAD,0.018
STARCH,RICE,0.018
STARCH,SPRAY,0.018
STARCH,WASH,0.018
STARCH,CARBOHYDRATE,0.012
STARE,LOOK,0.4
STARE,EYE,0.167
STARE,GLARE,0.067
STARE,GAZE,0.061
STARE,BLANK,0.028
STARE,GLANCE,0.022
STARE,BLINK,0.017
STARE,DAZE,0.011
STARE,DREAM,0.011
STARE,RUDE,0.011
STARE,SPACE,0.011
STARE,WATCH,0.011
STARS,SKY,0.268
STARS,MOON,0.157
STARS,STRIPES,0.072
STARS,NIGHT,0.059
STARS,BRIGHT,0.046
STARS,PLANETS,0.039
STARS,SUN,0.026
STARS,HEAVENS,0.02
STARS,TWINKLE,0.02
STARS,ABOVE,0.013
STARS,BEAUTIFUL,0.013
STARS,CONSTELLATIONS,0.013
STARS,DARK,0.013
STARS,DREAMS,0.013
STARS,LIGHTS,0.013
STARS,POLARIS,0.013
STARS,SPACE,0.013
STARS,UNIVERSE,0.013
START,FINISH,0.397
START,STOP,0.207
START,GO,0.147
START,BEGIN,0.06
START,END,0.06
START,ENGINE,0.027
START,OVER,0.022
START,CAR,0.016
START,NOW,0.011
START,RUN,0.011
STARVE,HUNGRY,0.469
STARVE,EAT,0.172
STARVE,FOOD,0.083
STARVE,ETHIOPIA,0.034
STARVE,FAST,0.028
STARVE,DEATH,0.021
STARVE,FEED,0.021
STARVE,SKINNY,0.021
STARVE,FAMISHED,0.014
STARVE,POOR,0.014
STARVE,THIN,0.014
STARVING,HUNGRY,0.721
STARVING,FOOD,0.082
STARVING,CHILDREN,0.027
STARVING,FAMISHED,0.02
STATE,FLORIDA,0.248
STATE,COUNTRY,0.166
STATE,CITY,0.117
STATE,NATION,0.055
STATE,NEW YORK,0.028
STATE,UNION,0.028
STATE,CAPITAL,0.021
STATE,CONDITION,0.021
STATE,SAY,0.021
STATE,USA,0.021
STATE,BEING,0.014
STATE,COUNTY,0.014
STATE,HOME,0.014
STATE,MIND,0.014
STATE,OHIO,0.014
STATEMENT,SENTENCE,0.216
STATEMENT,QUESTION,0.129
STATEMENT,WORD,0.065
STATEMENT,COMMENT,0.043
STATEMENT,ANSWER,0.036
STATEMENT,FACT,0.036
STATEMENT,REMARK,0.029
STATEMENT,SPEECH,0.029
STATEMENT,SAY,0.022
STATEMENT,BANK,0.014
STATEMENT,EXCLAMATION,0.014
STATEMENT,INVOICE,0.014
STATEMENT,MAKE,0.014
STATEMENT,NEWSPAPER,0.014
STATEMENT,PERIOD,0.014
STATEMENT,PHRASE,0.014
STATEMENT,TALK,0.014
STATEMENT,TRUE,0.014
STATION,TRAIN,0.319
STATION,GAS,0.241
STATION,RADIO,0.067
STATION,WAGON,0.067
STATION,RAILROAD,0.05
STATION,BUS,0.025
STATION,CHANNEL,0.017
STATION,DEPOT,0.017
STATION,PLACE,0.017
STATION,TELEVISION,0.017
STATISTICS,MATH,0.275
STATISTICS,NUMBERS,0.261
STATISTICS,BORING,0.033
STATISTICS,HARD,0.033
STATISTICS,RESEARCH,0.026
STATISTICS,MEASURE,0.02
STATISTICS,STANDARD DEVIATION,0.02
STATISTICS,BUSINESS,0.013
STATISTICS,CHART,0.013
STATISTICS,CLASS,0.013
STATISTICS,DATA,0.013
STATISTICS,FACTS,0.013
STATISTICS,GRAPH,0.013
STATISTICS,POLL,0.013
STATISTICS,PSYCHOLOGY,0.013
STATISTICS,SHOW,0.013
STATISTICS,YUCK,0.013
STATUE,LIBERTY,0.338
STATUE,STONE,0.088
STATUE,MONUMENT,0.054
STATUE,ART,0.047
STATUE,MARBLE,0.047
STATUE,FIGURE,0.041
STATUE,SCULPTURE,0.027
STATUE,CEMENT,0.02
STATUE,MUSEUM,0.02
STATUE,CONCRETE,0.014
STATUE,FAMOUS,0.014
STATUE,MEMORIAL,0.014
STATUE,MODEL,0.014
STATUE,PERSON,0.014
STATUE,PICTURE,0.014
STATUE,POSITION,0.014
STATUE,TALL,0.014
STATUS,POSITION,0.096
STATUS,RANK,0.082
STATUS,QUOTIENT,0.068
STATUS,SYMBOL,0.048
STATUS,LEVEL,0.041
STATUS,HIGH,0.034
STATUS,MARRIAGE,0.034
STATUS,SOCIAL,0.034
STATUS,SINGLE,0.027
STATUS,PRESTIGE,0.021
STATUS,STANDING,0.021
STATUS,TITLE,0.021
STATUS,WEALTH,0.021
STATUS,CHECK,0.014
STATUS,CLASS,0.014
STATUS,INFORMATION,0.014
STATUS,MONEY,0.014
STATUS,MORAL,0.014
STATUS,PLACE,0.014
STATUS,SITUATION,0.014
STATUS,UPPER,0.014
STATUS,WORTH,0.014
STAY,LEAVE,0.15
STAY,GO,0.122
STAY,REMAIN,0.106
STAY,HERE,0.067
STAY,PUT,0.061
STAY,STILL,0.039
STAY,WAIT,0.039
STAY,SIT,0.033
STAY,KEEP,0.028
STAY,STOP,0.022
STAY,COME,0.017
STAY,HOLD,0.017
STAY,MOVE,0.017
STAY,WITHIN,0.017
STAY,HEEL,0.011
STAY,HOME,0.011
STAY,LINGER,0.011
STAY,TUNED,0.011
STAY,WELCOME,0.011
STEAK,MEAT,0.275
STEAK,AND ALE,0.07
STEAK,POTATO,0.07
STEAK,RARE,0.07
STEAK,FOOD,0.056
STEAK,COW,0.035
STEAK,DINNER,0.035
STEAK,SAUCE,0.035
STEAK,FRIES,0.021
STEAK,JUICY,0.021
STEAK,BEEF,0.014
STEAK,CHICKEN,0.014
STEAK,DELICIOUS,0.014
STEAK,EAT,0.014
STEAK,GOOD,0.014
STEAK,KNIFE,0.014
STEAK,SIRLOIN,0.014
STEAK,SIZZLE,0.014
STEAK,T-BONE,0.014
STEAL,TAKE,0.328
STEAL,THIEF,0.089
STEAL,ROB,0.072
STEAL,WRONG,0.05
STEAL,CRIME,0.044
STEAL,MONEY,0.039
STEAL,BORROW,0.028
STEAL,STOLEN,0.022
STEAL,BEG,0.017
STEAL,BUY,0.011
STEAL,CRIMINAL,0.011
STEAL,DISHONEST,0.011
STEAL,GIVE,0.011
STEAL,GUILTY,0.011
STEAL,JAIL,0.011
STEAL,RETURN,0.011
STEAL,RIP-OFF,0.011
STEAM,HOT,0.166
STEAM,WATER,0.124
STEAM,IRON,0.09
STEAM,SMOKE,0.09
STEAM,ENGINE,0.069
STEAM,VAPOR,0.048
STEAM,KETTLE,0.041
STEAM,HEAT,0.034
STEAM,BATH,0.021
STEAM,GAS,0.021
STEAM,MIST,0.021
STEAM,SHIP,0.021
STEAM,BOAT,0.014
STEAM,BOIL,0.014
STEAM,CLEAN,0.014
STEAM,COFFEE,0.014
STEAM,STEAMROLLER,0.014
STEAM,TEA,0.014
STEEL,METAL,0.308
STEEL,IRON,0.224
STEEL,HARD,0.041
STEEL,BAR,0.027
STEEL,STRONG,0.027
STEEL,BLADE,0.02
STEEL,PLATE,0.02
STEEL,SILVER,0.02
STEEL,WOOL,0.02
STEEL,BELTED,0.014
STEEL,BUILDING,0.014
STEEL,CAR,0.014
STEEL,COLD,0.014
STEEL,MACHINE,0.014
STEEL,PIPE,0.014
STEEL,ROD,0.014
STEEL,SWORD,0.014
STEEP,HILL,0.446
STEEP,INCLINE,0.101
STEEP,HIGH,0.061
STEEP,MOUNTAIN,0.061
STEEP,CLIFF,0.034
STEEP,TEA,0.034
STEEP,SLOPE,0.027
STEEP,TALL,0.027
STEEP,CLIMB,0.02
STEEP,DEEP,0.014
STEEP,FALL,0.014
STEEP,LOW,0.014
STEEP,SOAK,0.014
STEEP,STAIRS,0.014
STEEPLE,CHURCH,0.658
STEEPLE,CHASE,0.096
STEEPLE,HORSE,0.055
STEEPLE,POINT,0.021
STEEPLE,CHAPEL,0.014
STEEPLE,HILL,0.014
STEER,DRIVE,0.182
STEER,COW,0.149
STEER,CAR,0.115
STEER,VEER,0.081
STEER,WHEEL,0.068
STEER,CATTLE,0.061
STEER,BULL,0.047
STEER,DIRECT,0.041
STEER,ANIMAL,0.027
STEER,GUIDE,0.02
STEER,HORSE,0.02
STEER,CONTROL,0.014
STEER,DEER,0.014
STEER,HERD,0.014
STEER,MOVE,0.014
STEM,FLOWER,0.43
STEM,PLANT,0.158
STEM,ROSE,0.103
STEM,LEAF,0.061
STEM,TREE,0.061
STEM,BRANCH,0.055
STEM,ROOT,0.042
STEM,POT,0.018
STEM,STALK,0.012
STENCH,SMELL,0.562
STENCH,STINK,0.104
STENCH,ODOR,0.097
STENCH,ARMPIT,0.014
STEP,STAIR,0.37
STEP,UP,0.205
STEP,LADDER,0.082
STEP,WALK,0.075
STEP,DOWN,0.055
STEP,FOOT,0.034
STEP,CLIMB,0.014
STEP,FORWARD,0.014
STEP,HIGH,0.014
STEP,LEAP,0.014
STEPS,STAIRS,0.526
STEPS,WALK,0.099
STEPS,LADDER,0.039
STEPS,UP,0.039
STEPS,BUILDING,0.033
STEPS,CLIMB,0.026
STEPS,STAIRWAY,0.026
STEPS,AEROBICS,0.02
STEPS,FOOT,0.02
STEPS,DOWN,0.013
STEPS,HOUSE,0.013
STEREO,MUSIC,0.333
STEREO,RADIO,0.125
STEREO,LOUD,0.104
STEREO,SOUND,0.097
STEREO,SPEAKER,0.049
STEREO,CAR,0.035
STEREO,CD,0.035
STEREO,SYSTEM,0.028
STEREO,BLAST,0.014
STEREO,CABINET,0.014
STEREO,CASSETTE,0.014
STEREO,COMPONENTS,0.014
STEREO,LISTEN,0.014
STEREO,UNIT,0.014
STEREOTYPE,PREJUDICE,0.106
STEREOTYPE,TYPICAL,0.086
STEREOTYPE,BIAS,0.079
STEREOTYPE,JUDGMENT,0.053
STEREOTYPE,PEOPLE,0.04
STEREOTYPE,RACE,0.04
STEREOTYPE,RACISM,0.04
STEREOTYPE,BLACK,0.033
STEREOTYPE,CLASS,0.026
STEREOTYPE,COMMON,0.026
STEREOTYPE,MALE,0.026
STEREOTYPE,GROUP,0.02
STEREOTYPE,SAME,0.02
STEREOTYPE,BAD,0.013
STEREOTYPE,BIGGOT,0.013
STEREOTYPE,CATEGORY,0.013
STEREOTYPE,CLIQUE,0.013
STEREOTYPE,GENDER,0.013
STEREOTYPE,GENERAL,0.013
STEREOTYPE,IDEA,0.013
STEREOTYPE,IGNORANT,0.013
STEREOTYPE,ONE,0.013
STEREOTYPE,SNOB,0.013
STERN,STRICT,0.176
STERN,MEAN,0.162
STERN,BOAT,0.054
STERN,HARSH,0.054
STERN,HARD,0.047
STERN,FIRM,0.041
STERN,STRONG,0.041
STERN,SHIP,0.034
STERN,MAD,0.027
STERN,RIGID,0.02
STERN,SERIOUS,0.02
STERN,BOW,0.014
STERN,ROUGH,0.014
STERN,STURDY,0.014
STERN,TEACHER,0.014
STETHOSCOPE,DOCTOR,0.52
STETHOSCOPE,HEART,0.108
STETHOSCOPE,COLD,0.041
STETHOSCOPE,NURSE,0.041
STETHOSCOPE,HEART BEAT,0.034
STETHOSCOPE,LISTEN,0.034
STETHOSCOPE,MEDICAL,0.034
STETHOSCOPE,HEARING,0.027
STETHOSCOPE,INSTRUMENT,0.027
STETHOSCOPE,BLOOD PRESSURE,0.014
STETHOSCOPE,TOOL,0.014
STEW,BEEF,0.304
STEW,SOUP,0.243
STEW,FOOD,0.101
STEW,MEAT,0.095
STEW,POT,0.041
STEW,DINNER,0.034
STEW,VEGETABLES,0.034
STEW,POTATO,0.027
STEW,CARROT,0.014
STEW,COOK,0.014
STEWARDESS,AIRPLANE,0.51
STEWARDESS,STEWARD,0.061
STEWARDESS,AIRLINE,0.048
STEWARDESS,PILOT,0.048
STEWARDESS,ATTENDANT,0.041
STEWARDESS,LADY,0.02
STEWARDESS,COFFEE,0.014
STEWARDESS,HOSTESS,0.014
STEWARDESS,HOT,0.014
STEWARDESS,PRETTY,0.014
STEWARDESS,SLUT,0.014
STEWARDESS,WAITRESS,0.014
STEWARDESS,WOMAN,0.014
STICK,GLUE,0.117
STICK,STONE,0.078
STICK,BRANCH,0.067
STICK,PIN,0.061
STICK,STUCK,0.061
STICK,WOOD,0.05
STICK,BALL,0.044
STICK,GUM,0.044
STICK,TWIG,0.039
STICK,TREE,0.028
STICK,LOG,0.022
STICK,ADHERE,0.017
STICK,DOG,0.017
STICK,STAY,0.017
STICK,UP,0.017
STICK,CANDY,0.011
STICK,HIT,0.011
STICK,HOLD,0.011
STICK,JAB,0.011
STICK,LIMB,0.011
STICK,MUD,0.011
STICK,POKE,0.011
STICK,PRICK,0.011
STICK,TAPE,0.011
STICKER,BUMPER,0.166
STICKER,STAMP,0.076
STICKER,STICKY,0.076
STICKER,GLUE,0.069
STICKER,CAR,0.048
STICKER,TAPE,0.041
STICKER,BOOK,0.034
STICKER,STICK,0.028
STICKER,LICK,0.021
STICKER,PICTURE,0.021
STICKER,SMELL,0.021
STICKER,ADHESIVE,0.014
STICKER,ALBUM,0.014
STICKER,COLOR,0.014
STICKER,DECAL,0.014
STICKER,HAPPY,0.014
STICKER,NOTEBOOK,0.014
STICKER,PARKING,0.014
STICKER,PRICE,0.014
STICKY,GLUE,0.185
STICKY,CANDY,0.109
STICKY,GOO,0.084
STICKY,GUM,0.076
STICKY,FINGER,0.059
STICKY,HONEY,0.059
STICKY,SWEET,0.042
STICKY,WET,0.042
STICKY,MESS,0.034
STICKY,MESSY,0.025
STICKY,YUCK,0.025
STICKY,DIRTY,0.017
STICKY,FEELING,0.017
STICKY,SITUATION,0.017
STICKY,STUCK,0.017
STICKY,SYRUP,0.017
STIFF,HARD,0.302
STIFF,BOARD,0.086
STIFF,NECK,0.072
STIFF,DEAD,0.065
STIFF,LIP,0.027
STIFF,STRAIGHT,0.027
STIFF,ARM,0.02
STIFF,RIGID,0.02
STIFF,STRONG,0.02
STIFF,BAR,0.014
STIFF,DEATH,0.014
STIFF,DICK,0.014
STIFF,HAIRSPRAY,0.014
STIFF,SOFT,0.014
STIFF,SORE,0.014
STIFF,STUFF,0.014
STIFF,TENSE,0.014
STIFF,UPTIGHT,0.014
STILL,MOVE,0.266
STILL,QUIET,0.108
STILL,SILENT,0.094
STILL,MOTIONLESS,0.086
STILL,MOTION,0.058
STILL,CALM,0.05
STILL,WATER,0.036
STILL,MOONSHINE,0.022
STILL,FROZEN,0.014
STILL,LAKE,0.014
STILL,LIFE,0.014
STILL,NIGHT,0.014
STILL,PHOTO,0.014
STILL,PICTURE,0.014
STILL,SLOW,0.014
STILL,STOP,0.014
STIMULUS,RESPONSE,0.193
STIMULUS,REACTION,0.06
STIMULUS,SHOCK,0.06
STIMULUS,EXCITE,0.033
STIMULUS,CONDITIONED,0.027
STIMULUS,PSYCHOLOGY,0.027
STIMULUS,ACTION,0.02
STIMULUS,ACTIVATE,0.02
STIMULUS,DRUG,0.02
STIMULUS,PROMPT,0.02
STIMULUS,SENSES,0.02
STIMULUS,START,0.02
STIMULUS,STIMULATE,0.02
STIMULUS,CAUSE,0.013
STIMULUS,CHOCK,0.013
STIMULUS,FOOD,0.013
STIMULUS,GOOD,0.013
STIMULUS,NERVE,0.013
STIMULUS,PLEASURE,0.013
STIMULUS,SEX,0.013
STIMULUS,TOUCH,0.013
STING,BEE,0.603
STING,POLICE,0.089
STING,RAY,0.056
STING,HURT,0.039
STING,PAIN,0.028
STING,BITE,0.022
STING,WASP,0.022
STING,BUG,0.011
STING,BURN,0.011
STINGY,CHEAP,0.19
STINGY,GREEDY,0.137
STINGY,BEE,0.065
STINGY,MONEY,0.065
STINGY,MEAN,0.059
STINGY,SCROOGE,0.039
STINGY,HURT,0.033
STINGY,MISER,0.033
STINGY,RUDE,0.026
STINGY,SELFISH,0.026
STINGY,CHILDREN,0.013
STINGY,JELLYFISH,0.013
STINGY,JEW,0.013
STINGY,MEN,0.013
STINGY,NASTY,0.013
STINGY,SHARP,0.013
STINGY,STUBBORN,0.013
STINGY,TIGHT,0.013
STINK,SMELL,0.458
STINK,SKUNK,0.19
STINK,GARBAGE,0.034
STINK,BOMB,0.017
STINK,ODOR,0.017
STINK,BATHROOM,0.011
STINK,NOSE,0.011
STINK,SEWER,0.011
STINK,SOCKS,0.011
STINK,STANK,0.011
STINK,STENCH,0.011
STIR,MIX,0.458
STIR,DRINK,0.059
STIR,FRY,0.052
STIR,SHAKE,0.052
STIR,SPOON,0.039
STIR,COFFEE,0.026
STIR,SOUP,0.026
STIR,BLEND,0.02
STIR,FOOD,0.02
STIR,TURN,0.02
STIR,CAKE,0.013
STIR,ROD,0.013
STIR,SAUCE,0.013
STIR,UP,0.013
STITCH,SEW,0.521
STITCH,MEND,0.103
STITCH,TIME,0.062
STITCH,CUT,0.055
STITCH,NEEDLE,0.048
STITCH,WOUND,0.034
STITCH,CLOTHES,0.027
STITCH,THREAD,0.027
STITCH,CROSS,0.014
STOCK,MARKET,0.154
STOCK,BONDS,0.121
STOCK,MONEY,0.101
STOCK,BOXES,0.034
STOCK,SHELVES,0.034
STOCK,STORE,0.034
STOCK,COW,0.027
STOCK,INVENTORY,0.027
STOCK,EXCHANGE,0.02
STOCK,FILL,0.02
STOCK,GROCERY,0.02
STOCK,NEWSPAPER,0.02
STOCK,ROOM,0.02
STOCK,ADD,0.013
STOCK,BOY,0.013
STOCK,LIVE,0.013
STOCK,MERCHANDISE,0.013
STOCK,PAPER,0.013
STOCK,PILE,0.013
STOCK,SUPPLIES,0.013
STOCK,WALL STREET,0.013
STOCKING,CHRISTMAS,0.264
STOCKING,HOSE,0.139
STOCKING,SOCK,0.125
STOCKING,STUFFER,0.118
STOCKING,LEG,0.069
STOCKING,FEET,0.021
STOCKING,GARTER,0.021
STOCKING,RUN,0.021
STOCKING,LACE,0.014
STOCKING,NYLONS,0.014
STOCKING,SANTA,0.014
STOLEN,THIEF,0.164
STOLEN,TAKEN,0.118
STOLEN,LOST,0.105
STOLEN,CAR,0.072
STOLEN,THEFT,0.053
STOLEN,ROB,0.046
STOLEN,GOODS,0.033
STOLEN,HOT,0.033
STOLEN,GONE,0.026
STOLEN,PROPERTY,0.026
STOLEN,ROBBER,0.026
STOLEN,BORROWED,0.02
STOLEN,CROOK,0.02
STOLEN,BIKE,0.013
STOLEN,CRIME,0.013
STOLEN,FOUND,0.013
STOLEN,JEWELRY,0.013
STOLEN,MERCHANDISE,0.013
STOLEN,MISSING,0.013
STOLEN,MONEY,0.013
STOLEN,RETURN,0.013
STOLEN,RIPPED,0.013
STOMACH,ACHE,0.284
STOMACH,FOOD,0.163
STOMACH,EAT,0.071
STOMACH,HUNGRY,0.057
STOMACH,INTESTINE,0.05
STOMACH,PAIN,0.035
STOMACH,BODY,0.028
STOMACH,ABDOMEN,0.021
STOMACH,BELLY,0.021
STOMACH,ORGAN,0.021
STOMACH,TUMMY,0.021
STOMACH,ACID,0.014
STOMACH,ESOPHAGUS,0.014
STOMACH,FAT,0.014
STOMACH,PUMP,0.014
STOMACH,ULCER,0.014
STOMACH,UPSET,0.014
STONE,ROCK,0.629
STONE,HARD,0.081
STONE,PEBBLE,0.03
STONE,THROW,0.03
STONE,COLD,0.015
STONE,WASHED,0.015
STONE,BONE,0.01
STONE,FACE,0.01
STONE,ROLL,0.01
STONE,WALL,0.01
STONED,HIGH,0.231
STONED,DRUGS,0.19
STONED,DRUNK,0.068
STONED,MARIJUANA,0.054
STONED,ROCK,0.054
STONED,POT,0.048
STONED,DEATH,0.034
STONED,WALL,0.034
STONED,WEED,0.02
STONED,HARD,0.014
STONED,KILLED,0.014
STONED,SOBER,0.014
STONED,STUPID,0.014
STOOL,CHAIR,0.32
STOOL,SIT,0.116
STOOL,BENCH,0.082
STOOL,PIGEON,0.082
STOOL,SEAT,0.075
STOOL,BAR,0.061
STOOL,FECES,0.027
STOOL,FOOT,0.02
STOOL,POOP,0.02
STOOL,SAMPLE,0.02
STOOL,TOILET,0.02
STOOL,WOOD,0.02
STOOL,BOWELS,0.014
STOOL,DOG,0.014
STOOL,STEP,0.014
STOOL,URINE,0.014
STOP,GO,0.615
STOP,SIGN,0.112
STOP,START,0.078
STOP,HALT,0.05
STOP,RED,0.017
STOP,BEGIN,0.011
STOP,END,0.011
STOP,QUIT,0.011
STOPLIGHT,RED,0.395
STOPLIGHT,GO,0.086
STOPLIGHT,GREEN,0.079
STOPLIGHT,CAR,0.059
STOPLIGHT,ANNOYING,0.026
STOPLIGHT,INTERSECTION,0.02
STOPLIGHT,RUN,0.02
STOPLIGHT,STOP,0.02
STOPLIGHT,TRAFFIC,0.02
STOPLIGHT,BRIGHT,0.013
STOPLIGHT,STAGE,0.013
STOPLIGHT,STAR,0.013
STOPPER,PLUG,0.455
STOPPER,CORK,0.145
STOPPER,DRAIN,0.045
STOPPER,SIGN,0.045
STOPPER,SINK,0.036
STOPPER,LID,0.027
STOPPER,GO,0.018
STOPPER,RUBBER,0.018
STOPPER,TUB,0.018
STOPPER,TUBE,0.018
STORAGE,SPACE,0.131
STORAGE,BOX,0.108
STORAGE,CLOSET,0.069
STORAGE,ROOM,0.062
STORAGE,GARAGE,0.054
STORAGE,UNIT,0.046
STORAGE,KEEP,0.038
STORAGE,SHED,0.038
STORAGE,WAREHOUSE,0.038
STORAGE,HOLD,0.031
STORAGE,ATTIC,0.023
STORAGE,BUILDING,0.023
STORAGE,CONTAINER,0.023
STORAGE,FURNITURE,0.023
STORAGE,JUNK,0.023
STORAGE,AWAY,0.015
STORAGE,BARN,0.015
STORAGE,GOODS,0.015
STORAGE,HIDE,0.015
STORAGE,MOVING,0.015
STORAGE,PACKAGE,0.015
STORE,SHOP,0.177
STORE,BUY,0.142
STORE,GROCERIES,0.126
STORE,FOOD,0.071
STORE,CLOTHES,0.047
STORE,MARKET,0.039
STORE,BUILDING,0.031
STORE,SAVE,0.031
STORE,DEPARTMENT,0.024
STORE,FRONT,0.024
STORE,MALL,0.024
STORE,ROOM,0.024
STORE,GENERAL,0.016
STORE,GOODS,0.016
STORE,HOUSE,0.016
STORE,ITEMS,0.016
STORE,KEEP,0.016
STORM,RAIN,0.368
STORM,THUNDER,0.139
STORM,WIND,0.115
STORM,CLOUD,0.073
STORM,LIGHTNING,0.061
STORM,HURRICANE,0.042
STORM,WEATHER,0.036
STORM,TORNADO,0.018
STORM,DARK,0.012
STORM,SNOW,0.012
STORM,VIOLENT,0.012
STORM,WINDOW,0.012
STORY,BOOK,0.419
STORY,TALE,0.108
STORY,TELL,0.054
STORY,FAIRYTALE,0.041
STORY,NOVEL,0.034
STORY,READ,0.034
STORY,BEDTIME,0.027
STORY,SONG,0.027
STORY,LONG,0.02
STORY,SHORT,0.02
STORY,TELLER,0.02
STORY,FABLE,0.014
STORY,INTERESTING,0.014
STORY,TIME,0.014
STOVE,HOT,0.285
STOVE,OVEN,0.279
STOVE,COOK,0.212
STOVE,HEAT,0.03
STOVE,TOP,0.03
STOVE,BURNER,0.024
STOVE,KITCHEN,0.018
STOVE,PIPE,0.018
STOVE,COOKING,0.012
STOVE,RANGE,0.012
STOVE,WARM,0.012
STRAIGHT,LINE,0.264
STRAIGHT,CROOKED,0.182
STRAIGHT,NARROW,0.108
STRAIGHT,CURVE,0.081
STRAIGHT,FORWARD,0.054
STRAIGHT,ARROW,0.041
STRAIGHT,BENT,0.041
STRAIGHT,UP,0.041
STRAIGHT,AHEAD,0.02
STRAIGHT,ERECT,0.014
STRAIGHT,GAY,0.014
STRAIGHT,HAIR,0.014
STRAIN,HURT,0.073
STRAIN,STRESS,0.073
STRAIN,HARD,0.06
STRAIN,SPAGHETTI,0.053
STRAIN,WORK,0.04
STRAIN,BACK,0.026
STRAIN,DRAIN,0.026
STRAIN,PAIN,0.026
STRAIN,PULL,0.026
STRAIN,STRUGGLE,0.026
STRAIN,ANKLE,0.02
STRAIN,EASY,0.02
STRAIN,EYES,0.02
STRAIN,LIFT,0.02
STRAIN,NECK,0.02
STRAIN,PEAS,0.02
STRAIN,PRESSURE,0.02
STRAIN,SPRAIN,0.02
STRAIN,CLOG,0.013
STRAIN,CONSTIPATION,0.013
STRAIN,EXERCISE,0.013
STRAIN,EXERT,0.013
STRAIN,HEADACHE,0.013
STRAIN,MUSCLE,0.013
STRAIN,RELEASE,0.013
STRAIN,WEAR,0.013
STRAND,HAIR,0.453
STRAND,LEAVE,0.088
STRAND,ALONE,0.041
STRAND,STRING,0.041
STRAND,LOST,0.034
STRAND,PIECE,0.034
STRAND,THREAD,0.034
STRAND,ONE,0.027
STRAND,ISLAND,0.02
STRAND,PEARLS,0.014
STRAND,ROPE,0.014
STRAND,SMALL,0.014
STRAND,STUCK,0.014
STRANGE,WEIRD,0.426
STRANGE,ODD,0.142
STRANGE,DIFFERENT,0.061
STRANGE,UNUSUAL,0.034
